ID	NR_INWENT	NAZWA	REGION	GMINA	ROK_AKTUALIZACJI
11617	J.Olk.I-02b.93	Schronisko Dwuotworowe w Ciasnych Skałkach	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11618	J.Olk.I-02b.129	Nisza w Puklowcu	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11619	J.Olk.I-02b.130	Szczelina nad Puklowcem	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11620	J.Olk.I-02b.131	Schronisko nad Jaskinią Górną	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11621	J.Olk.I-02b.132	Jaskinia Górna	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11622	J.Olk.I-02b.133	Schronisko naprzeciw Muszli	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11623	J.Olk.I-02b.134	Nisza naprzeciw Muszli	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11624	J.Olk.I-02b.135	Schronisko w Progu naprzeciw Muszli	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11625	J.Olk.I-02b.136	Schronisko Garncarskie	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11626	J.Olk.I-02b.139	Jaskinia Zbójecka	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11627	J.Olk.I-02b.140	Schronisko Dolne w Jamkach	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11628	J.Olk.I-02b.141	Szczelina w Jamkach	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11629	J.Olk.I-02b.143	Studnia Pradelska	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11630	J.Olk.I-02b.144	Schronisko w Żlebie w Pradłach	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11631	J.Olk.I-02b.146	Schronisko Południowe przy Jaskini Złodziejskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11632	J.Olk.I-02b.147	Schronisko Północne przy Jaskini Złodziejskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11633	J.Olk.I-02b.148	Jaskinia Złodziejska	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11634	J.Olk.I-02b.95	Schronisko pod Głazem w Ciasnych Skałkach	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11635	J.Olk.I-02b.149	Schronisko Górne poniżej Jaskini Złodziejskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11636	J.Olk.I-02b.150	Schronisko Dolne poniżej Jaskini Złodziejskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11637	J.Olk.I-02b.151	Schronisko za Pradelską Skałą	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11638	J.Olk.I-02b.152	Jaskinia Piętrowa	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11639	J.Olk.I-02b.153	Schronisko pod Jaskinią Piętrową	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11640	J.Olk.I-02b.154	Schronisko Mniejsze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11641	J.Olk.I-02b.155	Schronisko Większe	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11642	J.Olk.I-02b.156	Schronisko w Sietnikowcu	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11643	J.Olk.I-02b.157	Schronisko poniżej Jaskini Krakowskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11644	J.Olk.I-02c.31	Meander w Węzich Skałach	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11645	J.Olk.I-02c.34	Szczelina koło Tunelu Wielkiego 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11646	J.Olk.I-02c.35	Dziurawiec Wysoki	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11647	J.Olk.I-02c.36	Jaskinia Niedostępna 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11648	J.Olk.I-02c.37	Jaskinia Szlachcicowa 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11649	J.Olk.I-02c.38	Tunel Wielki 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11650	J.Olk.I-02c.04	Szczelina w Sąspowie	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11651	J.Olk.I-02c.46	Jaskinia Sadlana 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11652	J.Olk.I-02c.47	Schronisko Małe w Skale Sadłowej	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11653	J.Olk.I-02c.49	Tunel Stromy 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11654	J.Olk.I-02c.05	Jaskinia pod Kościołem Zachodnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11655	J.Olk.I-02c.50	Schronisko Małe nad Tunelem Stromym	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11656	J.Olk.I-02c.51	Schronisko nad Tunelem Stromym 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11657	J.Olk.I-02c.52	Komin w Koziarni 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11658	J.Olk.I-02c.53	Schronisko Północne w Skale Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11659	J.Olk.I-02c.54	Schronisko Górne w Skale Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11660	J.Olk.I-02c.55	Schronisko Ptasie w Skale Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11661	J.Olk.I-02c.56	Schronisko Przelotne Wschodnie w Skale Koziarnia 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11662	J.Olk.I-02c.57	Schronisko Przelotne Zachodnie w Skale Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11663	J.Olk.I-02c.58	Schronisko w Skale Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11664	J.Olk.I-02c.59	Jaskinia Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11665	J.Olk.I-02c.06	Jaskinia pod Kościołem Wschodnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11666	J.Olk.I-02c.60	Szczelina naprzeciw Willi Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11667	J.Olk.I-02c.61	Schronisko naprzeciw Willi Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11668	J.Olk.I-02c.62	Schronisko nad Warzechówką 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11669	J.Olk.I-02c.63	Jaskinia Kręta w Słupiance 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11670	J.Olk.I-02c.64	Schronisko przy Jaskini Słupianka 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11671	J.Olk.I-02c.65	Jaskinia Słupianka 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11672	J.Olk.I-02c.66	Dziura nad Progiem 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11673	J.Olk.I-02c.67	Jaskinia w Jasinkowej Skałce 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11674	J.Olk.I-02c.68	Schronisko Kalinowskie 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11675	J.Olk.I-02c.69	Schronisko w Lesie Lipie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11676	J.Olk.I-02c.07	Schronisko w Ścianie za Willą Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11677	J.Olk.I-02c.70	Jaskinia Dwuotworowa w Słupiance 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11678	J.Olk.I-02c.71	Schronisko Dwuotworowe w Słupiance 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11679	J.Olk.I-02c.72	Schronisko Dolne Północne w Słupiance 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11680	J.Olk.I-02c.73	Schronisko Dolne Środkowe w Słupiance 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11681	J.Olk.I-02c.74	Schronisko Dolne Południowe w Słupiance 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11682	J.Olk.I-02c.75	Schronisko Ciasne w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11683	J.Olk.I-02c.76	Schronisko wzdłuż Ściany w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11684	J.Olk.I-02c.77	Schronisko pod Diablim Młynem 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11685	J.Olk.I-02c.78	Schronisko z Rurką w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11686	J.Olk.I-02c.79	Schronisko Niskie w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11687	J.Olk.I-02c.08	Schronisko za Willą Koziarnia	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11688	J.Olk.I-02c.80	Schronisko w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11689	J.Olk.I-02c.81	Studnia w Diablim Młynie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11690	J.Olk.I-02c.82	Schronisko Puszczyka 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11691	J.Olk.I-02c.83	Schronisko naprzeciw Diablego Młyna 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11692	J.Olk.I-02c.84	Schronisko koło Schroniska Puszczyka 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11693	J.Olk.I-02c.85	Jaskinia Niedźwiedzia 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11694	J.Olk.I-02c.86	Schronisko nad Jaskinią Niedźwiedzią 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11695	J.Olk.I-02c.87	Schronisko obok Jaskini Niedźwiedziej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11696	J.Olk.I-02c.88	Schronisko poniżej Jaskini Niedźwiedziej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11697	J.Olk.I-02b.158	Jaskinia Mała	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11698	J.Olk.I-02b.47	Schronisko Górne w Wójtowej Skale	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11699	J.Olk.I-02b.48	Schronisko nad Jabłońskim	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11700	J.Olk.I-02b.49	Schronisko na Pogorzelisku	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11701	J.Olk.I-02b.05	Schronisko w Cygańskich Skałach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11702	J.Olk.I-02b.50	Schronisko naprzeciw Jaskini Potrójnej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11703	J.Olk.I-02b.51	Schronisko Zachodnie w Rusztowej Górze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11704	J.Olk.I-02b.52	Schronisko za Progiem w Rusztowej Górze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11705	J.Olk.I-02b.53	Nisza w Rusztowej Górze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11706	J.Olk.I-02b.54	Schronisko w Rusztowej Górze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11707	J.Olk.I-02b.55	Szczelina nad Drogą w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11708	J.Olk.I-02b.56	Schronisko Małe nad Drogą w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11709	J.Olk.I-02b.57	Schronisko nad Drogą w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11710	J.Olk.I-02b.58	Schronisko przy Zakręcie w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11711	J.Olk.I-02b.06	Schronisko w Młynarskich Ścianach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11712	J.Olk.I-02b.60	Schronisko Zachodnie w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11713	J.Olk.I-02b.61	Schronisko Wysokie w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11714	J.Olk.I-02b.62	Schronisko w Wielkiej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11715	J.Olk.I-02b.63	Schronisko Środkowe w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11716	J.Olk.I-02b.64	Jaskinia Potrójna	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11717	J.Olk.I-02b.65	Schronisko Wschodnie w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11718	J.Olk.I-02b.67	Schronisko poniżej Serpentyn	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11719	J.Olk.I-02b.68	Schronisko nad Prądnikiem	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11720	J.Olk.I-02b.69	Schronisko Małe na Rusztowej Górze	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11721	J.Olk.I-02c.171	Szczelina Dolna w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11722	J.Olk.I-02c.172	Szczelina Górna w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11723	J.Olk.I-02c.176	Schronisko Dolne pod Basztą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11724	J.Olk.I-02c.177	Schronisko Górne pod Basztą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11725	J.Olk.I-02c.183	Jaskinia nad Źródłem św. Jana 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11726	J.Olk.I-02c.29	Schronisko Wschodnie w Węzich Skałach 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11727	J.Olk.I-02c.32	Schronisko pod Skałą Szlachcicową	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11728	J.Olk.I-02c.33	Schronisko w Żlebie w Skale Szlachcicowej 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11729	J.Olk.I-02c.39	Schronisko przy Skale Szlachcicowej 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11730	J.Olk.I-02c.40	Nisza przy Skale Szlachcicowej 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11731	J.Olk.I-02c.41	Schronisko Dwuotworowe przy Skale Szlachcicowej 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11732	J.Olk.I-02c.42	Nisza Górna pod Skałą Szlachcicową 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11733	J.Olk.I-02c.43	Nisza Dolna pod Skałą Szlachcicową 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11734	J.Olk.I-02c.44	Tunelik nad Skałą Sadłową 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11735	J.Olk.I-02c.45	Schronisko Górne nad Skałą Sadłową 	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11736	J.Olk.I-02c.48	Schronisko Dolne w Skale Sadłowej	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11737	J.Olk.I-02c.90	Schronisko pod Kolencinem 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11738	J.Olk.I-02c.98	Schronisko Górne w Skałach Sowich 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11739	J.Olk.I-02c.237	Jaskinia Wschodnia pod Zamkiem 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11740	J.Olk.I-02c.238	Jaskinia Zachodnia pod Zamkiem 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11741	J.Olk.I-02a.144	Schronisko Górne nad Paździórkówką	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11742	J.Olk.I-02a.143	Schronisko Dolne nad Paździórkówką	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11743	J.Olk.I-02a.141	Schronisko Górne nad Śladowskim	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11744	J.Olk.I-02a.139	Schronisko Południowe Dolne w Górze Koronnej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11745	J.Olk.I-02a.163	Schronisko Żabie w Wawrzonowym Dole	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11746	J.Olk.I-02a.162	Jaskinia za Progiem w Wawrzonowym Dole	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11747	J.Olk.I-02b.01	Schronisko Swawolskie	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11748	J.Olk.I-02b.10	Schronisko Wujka Adasia	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11749	J.Olk.I-02b.11	Schronisko Górne w Górze Lasockich	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11750	J.Olk.I-02b.12	Schronisko Dolne w Górze Lasockich	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11751	J.Olk.I-02b.13	Schronisko Niskie w Górze Lasockich	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11752	J.Olk.I-02b.14	Jaskinia w Górze Lasockich	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11753	J.Olk.I-02b.15	Schronisko pod Głazem w Stodoliskach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11754	J.Olk.I-02b.16	Schronisko Ciasne w Stodoliskach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11755	J.Olk.I-02b.18	Schronisko Małe w Stodoliskach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11756	J.Olk.I-02b.19	Schronisko z Oknem w Stodoliskach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11757	J.Olk.I-02b.02	Szczelina przy Schronisku Swawolskim	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11758	J.Olk.I-02b.159	Schronisko przy Jaskini Krakowskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11759	J.Olk.I-02b.160	Jaskinia Krakowska	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11760	J.Olk.I-02b.161	Szczelina w Dzikowcu	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11761	J.Olk.I-02b.162	Schronisko Dolne pod Jaskinią Białą	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11762	J.Olk.I-02b.163	Schronisko Górne pod Jaskinią Białą	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11763	J.Olk.I-02b.164	Jaskinia Biała	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11764	J.Olk.I-02b.165	Schronisko powyżej Jaskini Białej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11765	J.Olk.I-02b.166	Schronisko poniżej Jamy Ani	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11766	J.Olk.I-02b.168	Schronisko pod Jamą Ani	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11767	J.Olk.I-02c.165	Szczelina na Stoku Złotej Góry 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11768	J.Olk.I-02c.166	Szczelina Dwuotworowa na Stoku Złotej Góry 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11769	J.Olk.I-02c.167	Schronisko Małe na Stoku Złotej Góry 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11770	J.Olk.I-02c.168	Schronisko Trójotworowe nad Uroczą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11771	J.Olk.I-02c.169	Schronisko nad Uroczą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11772	J.Olk.I-02c.17	Schronisko pod Zabugajem	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11773	J.Olk.I-02c.170	Jaskinia Południowa w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11774	J.Olk.I-02c.173	Szczelina w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11775	J.Olk.I-02c.174	Schronisko Wschodnie w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11776	J.Olk.I-02c.175	Jaskinia w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11777	J.Olk.I-02c.178	Szczelina pod Basztą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11778	J.Olk.I-02c.179	Jaskinia Wysoka w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11779	J.Olk.I-02c.18	Nisza pod Zabugajem	Wyżyna Śląsko-Krakowska	Jerzmanowice-Przeginia (gm. wiejska)	2020
11780	J.Olk.I-02c.180	Schronisko Trójotworowe w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11781	J.Olk.I-02c.181	Schronisko Zachodnie w Górze Zamkowej 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11782	J.Olk.I-02c.182	Nisza przy Bramie 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11783	J.Olk.I-02c.184	Schronisko Małe nad Źródłem św. Jana 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11784	J.Olk.I-02c.185	Schronisko nad Jerzmanowską Drogą 	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11785	J.Olk.I-02c.186	Schronisko w Górczynej Skale 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11786	J.Olk.I-02c.187	Schronisko w Zagorzu 	Wyżyna Śląsko-Krakowska	Sułoszowa (gm. wiejska)	2020
11787	J.Olk.I-02b.07	Schronisko Górne w Młynarskich Ścianach	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11788	J.Olk.I-02b.71	Jaskinia Rusztowa	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11789	J.Olk.I-02b.72	Schronisko pod Dziurawcem	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11790	J.Olk.I-02b.27	Schronisko Boczne przy Jaskini Sypialnia	Wyżyna Śląsko-Krakowska	Wielka Wieś (gm. wiejska)	2020
11791	J.Olk.I-02b.59	Schronisko obok Schroniska Zachodniego w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11792	J.Olk.I-02b.66	Szczelina nad Schroniskiem Wschodnim w Korytanii	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11793	J.Olk.I-02b.70	Schronisko koło Bramy Krakowskiej	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11794	J.Olk.I-02b.73	Dziurawiec Dolny za Bramą Krakowską	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11795	J.Olk.I-02b.123	Schronisko Dwuotworowe nad Jaskinią Łokietka	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11796	J.Olk.I-02b.124	Schronisko Boczne przy Jaskini Łokietka	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11797	J.Olk.I-02a.79	Schronisko Północne Prawe w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11798	J.Olk.I-02a.80	Schronisko Północne Małe w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11799	J.Olk.I-02a.74	Schronisko Dolne Lewe w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11800	J.Olk.I-02a.73	Jaskinia Pajęcza w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11801	J.Olk.I-02a.71	Schronisko Górne w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
11802	J.Olk.I-02a.70	Jaskinia Główna w Kopcowej Skale	Wyżyna Śląsko-Krakowska	Skała (gm. miejsko-wiejska)	2020
